AQI_Category,Average_Days
good_days,189.4610994863991
moderate_days,92.02325470800837
sensitive_days,7.122265550694312
unhealthy_days,1.4019402701160357
very_unhealthy_days,0.15013315579227696
hazardous_days,0.03618984211527487
